map,placement_index,canonical_object_id,object_name,unique_id,x,y,z,load_flags,bound,load_radius,unload_radius,camera_authored,classification,note,commands,raw_tail
swapcircle,903,0x0491,curve,0x0004BF0E,2205.589844,-997.000000,3769.111572,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,904,0x0491,curve,0x0004BF0F,1994.337158,-997.000000,3688.871826,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FF00000000
swapcircle,905,0x0491,curve,0x0004BF10,2048.697021,-997.000000,3508.701172,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,906,0x0491,curve,0x0004BF11,2248.697021,-997.000000,3678.701172,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,938,0x0491,curve,0x0004BF74,3491.126221,-1008.000000,2176.897949,0x08,5,40,80,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004BF73000473DC0004736C0004BF62DB0080FFFFFFFFFF
swapcircle,940,0x0491,curve,0x0004BF76,3660.734863,-1008.000000,2267.054199,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004BF750004BF77FFFFFFFFFFFFFFFF110080FFFFFFFFFF
swapcircle,947,0x0491,curve,0x0004BFCB,1230.440674,-959.000000,2815.155518,0x00,250,2000,2040,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,102604010004BFCAFFFFFFFFFFFFFFFFFFFFFFFF0000000002F803FE03FBFD06050505050505050505050505
swapcircle,955,0x0491,curve,0x0004BFE7,2106.616211,-997.000000,3720.254395,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,956,0x0491,curve,0x0004BFE8,2027.971069,-997.000000,3668.584229,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,957,0x0491,curve,0x0004BFE9,2359.663574,-1008.000000,3229.515625,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapcircle,958,0x0491,curve,0x0004BFEA,2459.663574,-1008.000000,3309.515625,0x00,191,1528,1568,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
swapstore,0,0x0493,setuppoint,0x00033526,292.778320,-979.000000,-951.290039,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000004000000021
swapstore,2,0x0493,setuppoint,0x00034056,-171.580078,-943.000000,-943.192383,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0001004000000005
swapstore,121,0x0491,curve,0x0003410C,322.633789,-979.000000,-990.889648,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,010C0100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F003200FF00FF00
swapstore,122,0x0491,curve,0x0003410D,323.463867,-1009.000000,-1613.042480,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000C0100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF00003200FFFF0000
swapstore,123,0x0491,curve,0x0003410E,1110.718262,-1113.000000,-872.562012,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000C0100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFCD003200FFFF0000
swapstore,124,0x0491,curve,0x0003410F,321.666992,-1075.000000,-448.187500,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,001C0100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F003200FFFF0000
swapstore,125,0x0491,curve,0x00034111,-125.631348,-945.000000,-859.579834,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000C0100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F003200FFFF0000
temple,4,0x051C,TrigPln,0x00031DF5,858.136719,292.000000,1460.594849,0x08,56,448,488,1,parity_hazard,"Toggles VFP groups 6, 8, and 11; tested and functionally low-value.",enter/exit object group toggle 0x6 [0F220006]; enter/exit object group toggle 0x8 [0F220008]; enter/exit object group toggle 0xB [0F22000B],0F2200060F2200080F22000B000000000000000000000000000000000000000000000D10103A000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,6,0x051C,TrigPln,0x00030F07,52.222656,291.000000,954.541260,0x08,100,800,840,1,parity_hazard,Toggles GameBit 0xD44 on both plane legs.,enter/exit toggle GameBit 0xD44 [0F128D44]; dormant no-op 0x200 [8C000200]; enter/exit no-op 0x201 [0F000201],0F128D448C0002000F000201000000000000000000000000000000000000000000000E101010000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,7,0x05A8,AreaFXEmit,0x00030F9E,-467.978516,279.098877,1210.408203,0x08,35,280,320,1,render_fx,Primarily presentation or ambient effects.,,4D0000F70B1100000386FFF0FFFFFFFF
temple,8,0x0328,VFPLift1,0x00031C50,1600.794922,-89.733368,961.990234,0x08,92,736,776,1,platform_absent,VFPLift1 disappears; likely shaft/OOB risk rather than completion.,,61000000000104F0FFFF0000
temple,9,0x033E,VFP_ObjCrea,0x00031CE3,-511.130859,766.944580,2783.542969,0x08,100,800,840,1,unclassified,Needs class-source review.,,FFFF00000258000000000000
temple,10,0x0325,VFP_SmallRo,0x00031D68,496.533203,403.259216,1602.648315,0x08,169,1352,1392,1,unclassified,Needs class-source review.,,C000FFFF000009BCFFFF0000
temple,14,0x04D3,StaticCamer,0x00032392,1537.621094,361.386963,958.962891,0x08,226,1808,1848,1,unclassified,Needs class-source review.,,3D003C030000000000000000
temple,15,0x051C,TrigPln,0x000323A9,3642.952148,63.513283,958.904541,0x08,100,800,840,1,persistent_edge,One-way GameBit 0x541 plane beside fuel cell/soldier/transporter actors.,enter set GameBit 0x541 [05124541],051245410000000000000000000000000000000000000000000000000000000000000C101010000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,16,0x04D3,StaticCamer,0x000323B8,472.031250,417.092529,956.185547,0x08,198,1584,1624,1,unclassified,Needs class-source review.,,3F003C030000000000000000
temple,17,0x04FE,MagicPlant,0x0003236B,3570.277344,179.000000,2143.158203,0x08,52,416,456,1,unclassified,Needs class-source review.,,01FD0302006A0000
temple,19,0x0495,sideload,0x00034563,2411.107422,299.000000,1610.198486,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,22,0x05A7,FXEmit,0x000417EA,150.054688,143.256348,3053.038086,0x08,49,392,432,1,render_fx,Primarily presentation or ambient effects.,,00000388FFFDFFFFFFFF00000000000000000000
temple,23,0x05A7,FXEmit,0x000417F2,490.306641,146.234741,3038.958496,0x08,49,392,432,1,render_fx,Primarily presentation or ambient effects.,,00000388FFFDFFFFFFFF00000000000000000000
temple,24,0x05A7,FXEmit,0x000417F3,164.828125,155.842041,2714.145996,0x08,56,448,488,1,render_fx,Primarily presentation or ambient effects.,,00000388FFFDFFFFFFFF00000000000000000000
temple,25,0x05A7,FXEmit,0x000417F4,491.814453,150.338745,2696.765381,0x08,35,280,320,1,render_fx,Primarily presentation or ambient effects.,,00000388FFFDFFFFFFFF00000000000000000000
temple,26,0x04D3,StaticCamer,0x000417F5,473.193359,438.409546,2877.270996,0x08,85,680,720,1,unclassified,Needs class-source review.,,40003C030000000000000000
temple,27,0x032C,VFP_seqpoin,0x00041AF6,1150.263672,356.003052,2045.916260,0x08,100,800,840,1,event_abort_retry,Stateful event object; inspect persistent bits and reload behavior.,,000000270001FFFFFFFF0000
temple,28,0x0495,sideload,0x00041AFB,173.531250,283.000000,2117.051270,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,29,0x04AF,texscroll2,0x00041D1D,769.792969,312.184204,2366.895020,0x08,71,568,608,1,render_fx,Primarily presentation or ambient effects.,,0024FFFF000002FD00210000
temple,30,0x0495,sideload,0x00041D27,726.833984,300.000000,2326.890869,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,31,0x048F,sfxPlayer,0x00041E3A,698.015625,13.073975,2854.883057,0x08,21,168,208,1,render_fx,Primarily presentation or ambient effects.,,FFFF0AAC0302012C00000000
temple,32,0x048F,sfxPlayer,0x00041E3B,863.962891,19.566650,2744.131104,0x08,21,168,208,1,render_fx,Primarily presentation or ambient effects.,,FFFF0AAC032F012C00000000
temple,33,0x048F,sfxPlayer,0x00041E3C,958.015625,19.566650,2590.041992,0x08,21,168,208,1,render_fx,Primarily presentation or ambient effects.,,FFFF0AAC0302012C00000000
temple,34,0x051C,TrigPln,0x00041E3D,782.412109,-50.000000,2824.353760,0x08,35,280,320,1,group_state,Group 8 off/on streamer; tested and functionally low-value.,enter object group off 0x8 [05140008]; exit object group on 0x8 [0A130008]; enter retail no-op 0xD0 [050300D0]; exit retail no-op 0xCF [0A0300CF]; enter retail no-op 0xCA [050300CA]; exit retail no-op 0xCE [0A0300CE],051400080A130008050300D00A0300CF050300CA0A0300CE0000000000000000000016101017000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,35,0x051C,TrigPln,0x00041E3F,-109.003906,292.000000,2337.965576,0x08,42,336,376,1,collision_puzzle_bypass,Clean group-13 statue-puzzle enable; confirmed useful cam-lock skip.,enter object group on 0xD [0513000D]; exit object group off 0xD [0A14000D]; enter no-op 0x300 [01000300],0513000D0A14000D010003000000000000000000000000000000000000000000000006101038000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,36,0x051C,TrigPln,0x00041E40,872.390625,292.000000,2429.318848,0x08,28,224,264,1,parity_hazard,Toggles VFP groups 6 and 8; apparent group-13 commands are dormant.,dormant object group on 0xD [0413000D]; dormant object group off 0xD [0814000D]; enter/exit object group toggle 0x6 [0F220006]; enter/exit object group toggle 0x8 [0F220008],0413000D0814000D0F2200060F2200080000000000000000000000000000000000001110104D000000000000FFFF0000FFFFFFFFFFFFFFFF
temple,39,0x0495,sideload,0x00041BC2,1765.144531,240.957611,942.004822,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,44,0x04F8,LargeBasket,0x0003236D,3752.199219,49.000000,139.225586,0x08,95,760,800,1,unclassified,Needs class-source review.,,000300020048FFFF00000000
temple,46,0x04F8,LargeBasket,0x00032361,3375.191406,65.000000,-134.168945,0x08,95,760,800,1,unclassified,Needs class-source review.,,000000020048FFFF00000000
temple,47,0x0495,sideload,0x000344F8,1154.892578,-50.000000,1732.277954,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,48,0x0495,sideload,0x0003440D,3742.058594,56.916885,1005.765198,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,49,0x0318,VFP_lavapoo,0x00042C00,3487.886719,1.028809,201.471191,0x08,77,616,656,1,unclassified,Needs class-source review.,,0000012C0000FFFFFFFF0000
temple,51,0x0493,setuppoint,0x00043A4D,4357.269531,58.000000,959.175476,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0100004000400006
temple,68,0x0493,setuppoint,0x0004679B,1437.152344,-64.483452,971.726318,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0103004000000060
temple,71,0x0493,setuppoint,0x0004698B,2484.554688,197.000000,977.573120,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0101004000000008
temple,72,0x0493,setuppoint,0x0004698C,1785.232422,239.778702,964.096680,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0102004000000008
temple,82,0x0493,setuppoint,0x00048247,1404.382812,289.000000,1932.044800,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107004000000140
temple,247,0x0493,setuppoint,0x00048A80,1446.373047,-50.000000,1949.331665,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0104004000000140
temple,309,0x0493,setuppoint,0x0004B5E2,330.308594,-66.940834,1082.491089,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0105004000000200
temple,311,0x0493,setuppoint,0x0004B5E5,-376.791016,292.000000,1371.677734,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0106004000000800
temple,355,0x0493,setuppoint,0x0004C094,4364.390625,58.000000,908.066467,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0208004000400006
temple,356,0x0493,setuppoint,0x0004C095,2484.751953,197.000000,929.235718,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0209004000000008
temple,359,0x0493,setuppoint,0x0004C0A5,1760.654297,235.096893,988.643311,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020A004000000008
temple,360,0x0493,setuppoint,0x0004C0A6,1439.308594,-63.831898,930.997192,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020B004000000060
temple,361,0x0493,setuppoint,0x0004C0A7,1202.949219,-50.000000,1727.658691,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020C004000000140
temple,362,0x0493,setuppoint,0x0004C0C7,469.355469,-63.834682,2861.978516,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020D004000001040
temple,373,0x0493,setuppoint,0x0004C207,-347.392578,291.000000,2487.120605,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020E004000105000
temple,375,0x0493,setuppoint,0x0004C210,185.035156,283.000000,2080.211914,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,020F004000002000
temple,376,0x0493,setuppoint,0x0004C211,1441.390625,289.000000,1936.048828,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0210004000000140
temple,380,0x0495,sideload,0x0004C330,-285.662109,291.000000,2377.546387,0x08,100,800,840,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04E50000
temple,384,0x0493,setuppoint,0x0004CB59,1944.203125,198.000000,247.348633,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0214004000000000
temple,385,0x036C,VFPSplstne,0x0004CB62,1959.455078,247.000488,0.603027,0x08,255,2040,2080,1,unclassified,Needs class-source review.,,007140FF3F800000
temple,386,0x036A,DFPSplstne,0x0004CB63,1920.076172,246.739090,40.491943,0x08,255,2040,2080,1,unclassified,Needs class-source review.,,007100FF3F800000
temple,767,0x0491,curve,0x00044351,2791.789062,197.000000,1199.034180,0x08,248,1984,2024,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0526050100044352FFFFFFFFFFFFFFFFFFFFFFFF00000000F8FA08FB0206F905050505050505050505050505
temple,786,0x0491,curve,0x000443B3,1375.380859,-50.000000,947.181152,0x48,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240002000443B4000443B6FFFFFFFFFFFFFFFF460040FFFFFFFFFF
temple,787,0x0491,curve,0x000443B4,1377.423828,-50.031597,966.113770,0x48,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001000443B3000443B5FFFFFFFFFFFFFFFFC60040FFFFFFFFFF
temple,852,0x0491,curve,0x0004445C,-228.576172,292.000000,1586.289307,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240002000471170004445AFFFFFFFFFFFFFFFF3F003FFF08F5FFFF
temple,854,0x0491,curve,0x0004445E,65.761719,292.000000,1592.781616,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240101000471160004711AFFFFFFFFFFFFFFFF3F002EFFFFFFFFFF
temple,855,0x0491,curve,0x0004445F,332.285156,292.000000,1608.470703,0x00,98,784,824,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240006000471150004446100044468FFFFFFFFBF0040FFFFFFFFFF
temple,864,0x0491,curve,0x00044468,331.890625,292.000000,1596.318115,0x00,98,784,824,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004711C000444600004445FFFFFFFFF3F0040FFFFFFFFFF
temple,876,0x0491,curve,0x00044476,71.980469,292.000000,1609.658447,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711400047111FFFFFFFFFFFFFFFFBF0040FFFFFFFFFF
temple,889,0x0491,curve,0x000444A8,876.191406,-50.000000,2733.319580,0x08,254,2032,2072,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,05260501000444A9000444A7FFFFFFFFFFFFFFFF00000000F70503F90501FE05FF0002030505050505050505
temple,928,0x0491,curve,0x000445F5,-300.080078,291.501099,2588.849121,0x00,251,2008,2048,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,05260501000445F6FFFFFFFFFFFFFFFFFFFFFFFF0000000002FB0508FD04030203FFFC000505050505050505
temple,932,0x0491,curve,0x00047106,1601.269531,235.871979,1107.398926,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,933,0x0491,curve,0x00047107,1600.177734,235.960663,813.129272,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,934,0x0491,curve,0x0004710E,-173.570312,292.000000,1610.626099,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401020004445D0004710FFFFFFFFFFFFFFFFFBE0040FFFFFFFFFF
temple,935,0x0491,curve,0x0004710F,-95.078125,292.000000,1609.396484,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400020004710E00047110FFFFFFFFFFFFFFFFBF0000FFFFFFFFFF
temple,936,0x0491,curve,0x00047110,-62.185547,292.000000,1610.062744,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401020004710F00047111FFFFFFFFFFFFFFFFBF0000FFFFFFFFFF
temple,937,0x0491,curve,0x00047111,33.521484,299.442535,1609.710205,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401020004711000044476FFFFFFFFFFFFFFFFBF0040FFFFFFFFFF
temple,938,0x0491,curve,0x00047113,191.480469,292.000000,1609.188110,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711500047114FFFFFFFFFFFFFFFFC60000FFFFFFFFFF
temple,939,0x0491,curve,0x00047114,152.089844,291.000031,1609.592285,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711300044476FFFFFFFFFFFFFFFFC60000FFFFFFFFFF
temple,940,0x0491,curve,0x00047115,268.052734,292.000000,1607.696899,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240102000471130004445FFFFFFFFFFFFFFFFFBF0040FFFFFFFFFF
temple,941,0x0491,curve,0x00047116,30.804688,292.000000,1595.242798,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401020004445E00047119FFFFFFFFFFFFFFFF3F0024FFFFFFFFFF
temple,942,0x0491,curve,0x00047117,-174.966797,292.000000,1589.482178,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004445C00047118FFFFFFFFFFFFFFFF3F0027FFFFFFFFFF
temple,943,0x0491,curve,0x00047118,-94.626953,292.000031,1588.090942,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711700047119FFFFFFFFFFFFFFFF3A0010FFFFFFFFFF
temple,944,0x0491,curve,0x00047119,-63.738281,292.000000,1590.809326,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711800047116FFFFFFFFFFFFFFFF3F0007FFFFFFFFFF
temple,945,0x0491,curve,0x0004711A,148.845703,294.301575,1591.160400,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004445E0004711BFFFFFFFFFFFFFFFF3F0040FFFFFFFFFF
temple,946,0x0491,curve,0x0004711B,190.896484,297.727631,1589.828613,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711A0004711CFFFFFFFFFFFFFFFF3F0014FFFFFFFFFF
temple,947,0x0491,curve,0x0004711C,263.445312,297.727631,1594.133423,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002401010004711B00044468FFFFFFFFFFFFFFFF3F0040FFFFFFFFFF
temple,948,0x0491,curve,0x0004711E,388.443359,292.000000,1726.927490,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,949,0x0491,curve,0x0004713B,1164.324219,289.000000,2227.253906,0x80,128,1024,1064,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400050004713E000444FC0004714AFFFFFFFFEE0040FFFFFFFFFF
temple,950,0x0491,curve,0x0004713C,1151.283203,289.000000,2220.114014,0x80,122,976,1016,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400040004713D00047149000444FDFFFFFFFF700040FFFFFFFFFF
temple,951,0x0491,curve,0x0004713D,1227.298828,289.000000,2091.529297,0x80,127,1016,1056,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400030004714A0004713C0004713FFFFFFFFF380040FFFFFFFFFF
temple,952,0x0491,curve,0x0004713E,1224.449219,289.000000,2099.901855,0x80,127,1016,1056,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240004000471490004713B00047140FFFFFFFFB80040FFFFFFFFFF
temple,963,0x0491,curve,0x00047149,1170.574219,289.000000,2086.609131,0x80,128,1024,1064,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400050004713E000471470004713CFFFFFFFFA30063FFFFFFFFFF
temple,964,0x0491,curve,0x0004714A,1171.236328,289.000000,2083.439453,0x80,129,1032,1072,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400040004713D0004713B00047148FFFFFFFF22004CFFFFFFFFFF
temple,968,0x0491,curve,0x0004716A,1185.484375,289.000000,2133.854980,0x00,5,40,80,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,052605010004716B0004453D00047169FFFFFFFF00000000FF08FD0700FD02F9FF01010102FA010005050505
temple,974,0x0491,curve,0x00047175,1152.662109,50.559704,960.229004,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004717600047177FFFFFFFFFFFFFFFF000086FFFFFFFFFF
temple,975,0x0491,curve,0x00047176,1174.886719,-26.124886,916.225708,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004717500047177FFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,976,0x0491,curve,0x00047177,1192.787109,-26.124886,990.553345,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004717600047175FFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,977,0x0491,curve,0x00048984,1016.710938,-6.447174,1206.057129,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004898500048986FFFFFFFFFFFFFFFFEA0040FFFF000000
temple,978,0x0491,curve,0x00048985,932.292969,48.019497,1186.432129,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004898400048986FFFFFFFFFFFFFFFF000040FFFF000000
temple,979,0x0491,curve,0x00048986,1001.994141,-22.221615,1174.491699,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004898500048984FFFFFFFFFFFFFFFF140038FFFFFFFFFF
temple,980,0x0491,curve,0x00048A23,289.197266,15.622919,1374.953613,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000200048A2400048A26FFFFFFFFFFFFFFFF14B840FFFF000000
temple,981,0x0491,curve,0x00048A24,348.169922,-1.693748,1302.190552,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000100048A2300048A26FFFFFFFFFFFFFFFF460040FFFFFFFFFF
temple,982,0x0491,curve,0x00048A26,373.292969,-12.477081,1339.323364,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000100048A2400048A23FFFFFFFFFFFFFFFF000040FFFF000000
temple,988,0x0491,curve,0x0004BE8A,1159.371094,-46.764904,2012.943359,0x00,67,536,576,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,989,0x0491,curve,0x0004BE8B,1259.371094,-46.764904,2062.943359,0x00,67,536,576,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,990,0x0491,curve,0x0004BE8C,1209.371094,-46.764904,2092.943359,0x00,67,536,576,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
temple,991,0x0491,curve,0x0004BE8D,1159.371094,-46.764904,2062.943359,0x00,67,536,576,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FF00000000
temple,992,0x0491,curve,0x0004BE8E,-360.986328,292.000000,1356.401123,0x00,68,544,584,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
